id,url,title,author,brew_method,style_name,boil_time,batch_size,boil_size,boil_gravity,efficiency,hop_utilization_multiplier,original_gravity,final_gravity,abv_standard,ibu_tinseth,srm_morey,mash_ph,yeast_name,yeast_starter,yeast_form,yeast_attenuation,yeast_flocculation,yeast_optimum_temp,yeast_fermentation_temp,yeast_pitch_rate,water_profile_name,water_ca2,water_mg2,water_na,water_cl,water_so4,water_hco3,priming_method,priming_co2_level,error
1001923,https://www.brewersfriend.com/homebrew/recipe/view/1001923/tart-cherry-blonde-ale-all-grain-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001925,https://www.brewersfriend.com/homebrew/recipe/view/1001925/dry-irish-stout-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001928,https://www.brewersfriend.com/homebrew/recipe/view/1001928/pollinator-honey-wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001922,https://www.brewersfriend.com/homebrew/recipe/view/1001922/pikeys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001940,https://www.brewersfriend.com/homebrew/recipe/view/1001940/achel-bruin-extra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001938,https://www.brewersfriend.com/homebrew/recipe/view/1001938/supa-citta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001929,https://www.brewersfriend.com/homebrew/recipe/view/1001929/rote-grtze-bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001931,https://www.brewersfriend.com/homebrew/recipe/view/1001931/black-devil-punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001944,https://www.brewersfriend.com/homebrew/recipe/view/1001944/la-bitumineuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001953,https://www.brewersfriend.com/homebrew/recipe/view/1001953/kottbusser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001949,https://www.brewersfriend.com/homebrew/recipe/view/1001949/crimson-wolf-irish-red-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001951,https://www.brewersfriend.com/homebrew/recipe/view/1001951/whatawheata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001958,https://www.brewersfriend.com/homebrew/recipe/view/1001958/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001957,https://www.brewersfriend.com/homebrew/recipe/view/1001957/blonde,Blonde,,All Grain,Blonde Ale,75 min,49.8 gallons (fermentor volume),58 gallons,1.048,80% (brew house),1.0,1.05,1.012,4.91,24.15,3.66,0.0,,,,,,,,,Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.45 Volumes,
1001956,https://www.brewersfriend.com/homebrew/recipe/view/1001956/random-kveik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001955,https://www.brewersfriend.com/homebrew/recipe/view/1001955/hazy-ipa,Hazy IPA,Lon Robinson,Extract,American IPA,60 min,5.2 gallons (fermentor volume),3 gallons,1.103,25% (steeping grains only),1.0,1.059,1.015,5.85,44.05,7.34,0.0,Fermentis / Safale - English Ale Yeast S-04,No,Dry,75%,High,54 - 77 F,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.25 Volumes,
1001962,https://www.brewersfriend.com/homebrew/recipe/view/1001962/belgium-strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001965,https://www.brewersfriend.com/homebrew/recipe/view/1001965/summer-2025-pale-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001960,https://www.brewersfriend.com/homebrew/recipe/view/1001960/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001966,https://www.brewersfriend.com/homebrew/recipe/view/1001966/imperial-stout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001967,https://www.brewersfriend.com/homebrew/recipe/view/1001967/wyld-wheat-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001983,https://www.brewersfriend.com/homebrew/recipe/view/1001983/den-andre,Den Andre,,BIAB,American Amber Ale,60 min,10 liters (fermentor volume),14 liters,1.046,75% (brew house),1.0,1.064,1.013,6.8,42.11,20.68,0.0,Escarpment Labs - Hornindal Kveik Blend,Yes,Liquid,78%,Med-High,25 - 35 C,25 C,0.5 (M cells / ml / deg P),Balanced Profile II,150.0,10.0,80.0,150.0,160.0,220.0,sucrose,7 g/l,
1001984,https://www.brewersfriend.com/homebrew/recipe/view/1001984/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001981,https://www.brewersfriend.com/homebrew/recipe/view/1001981/wheatwine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001986,https://www.brewersfriend.com/homebrew/recipe/view/1001986/all-day-ipa-clone,All Day IPA Clone,McMahon,All Grain,American Pale Ale,60 min,25 liters (fermentor volume),21.8 liters,1.05,67% (brew house),1.0,1.044,1.008,4.62,32.68,6.24,0.0,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,12.22 - 25 C,18 C,0.5 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,co2,2.52 Volumes,
1001990,https://www.brewersfriend.com/homebrew/recipe/view/1001990/stoutement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1001992,https://www.brewersfriend.com/homebrew/recipe/view/1001992/rhubarb-ginger-cider,Rhubarb ginger cider,,Extract,Fruit Cider,45 min,23 liters (fermentor volume),11.4 liters,1.026,70% (steeping grains only),1.0,1.013,1.003,1.69,0.0,0.0,0.0,Fermentis / Safale - English Ale Yeast S-04,No,Dry,75%,High,12.22 - 25 C,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,0 Volumes,
1001996,https://www.brewersfriend.com/homebrew/recipe/view/1001996/pb-stout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002002,https://www.brewersfriend.com/homebrew/recipe/view/1002002/pilsner-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002000,https://www.brewersfriend.com/homebrew/recipe/view/1002000/pilsner01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002004,https://www.brewersfriend.com/homebrew/recipe/view/1002004/doc-pale-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002006,https://www.brewersfriend.com/homebrew/recipe/view/1002006/runner-s-ipa,runner's IPA,,All Grain,American IPA,60 min,10 liters (fermentor volume),11.4 liters,1.055,77% (brew house),1.0,1.063,1.012,6.71,41.01,4.81,0.0,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,12.22 - 25 C,22 C,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,sucrose,2.25 Volumes,
1002037,https://www.brewersfriend.com/homebrew/recipe/view/1002037/kettle-sour-peach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002029,https://www.brewersfriend.com/homebrew/recipe/view/1002029/simcoesmash,SimcoeSMaSH,,All Grain,American IPA,60 min,20.8 liters (fermentor volume),28.4 liters,1.04,75% (brew house),1.0,1.046,1.01,4.7,45.78,4.39,0.0,Omega Yeast Labs - Voss Kveik OYL-061,No,Liquid,79%,Medium,20 - 36.67 C,23 C,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.89,37.7,0.0,0.0,746.0,co2,2.25 Volumes,
1002033,https://www.brewersfriend.com/homebrew/recipe/view/1002033/west-coast-ipa-mosiac-azacca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002013,https://www.brewersfriend.com/homebrew/recipe/view/1002013/bj-passion-fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002039,https://www.brewersfriend.com/homebrew/recipe/view/1002039/ginger-beer,Ginger Beer,Scott,All Grain,"Spice, Herb, or Vegetable Beer",30 min,20 liters (fermentor volume),24 liters,1.03,100% (brew house),1.0,1.033,1.003,4.0,0.0,5.72,0.0,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,12.22 - 25 C,,0.35 (M cells / ml / deg P),27922,0.0,0.0,0.0,0.0,0.0,0.0,co2,2.25 Volumes,
1002058,https://www.brewersfriend.com/homebrew/recipe/view/1002058/mead-wip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002050,https://www.brewersfriend.com/homebrew/recipe/view/1002050/american-pale-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002043,https://www.brewersfriend.com/homebrew/recipe/view/1002043/radler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002064,https://www.brewersfriend.com/homebrew/recipe/view/1002064/color-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002070,https://www.brewersfriend.com/homebrew/recipe/view/1002070/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002065,https://www.brewersfriend.com/homebrew/recipe/view/1002065/urban-pale,URBAN PALE,,All Grain,British Golden Ale,90 min,25 liters (fermentor volume),31 liters,1.038,75% (brew house),1.0,1.048,1.009,5.2,26.32,3.15,5.45,Wyeast - French Saison 3711,No,Liquid,80%,Low,18.33 - 25 C,22 C,0.35 (M cells / ml / deg P),Light colored and hoppy,75.0,5.0,10.0,50.0,150.0,0.0,,3.75 Volumes,
1002063,https://www.brewersfriend.com/homebrew/recipe/view/1002063/imperial-chocolate-stout,Imperial Chocolate Stout,Mr Jamie Stirk,All Grain,Russian Imperial Stout,90 min,17.5 liters (fermentor volume),25.5 liters,1.067,67% (brew house),1.0,1.082,1.02,8.06,56.67,50.0,5.57,White Labs - Opshaug Kveik Ale Yeast WLP518,No,Liquid,75%,Medium,25 - 30 C,,0.35 (M cells / ml / deg P),"London (Porter, dark ales)",100.0,5.0,35.0,60.0,50.0,265.0,,1.65 Volumes,
1002071,https://www.brewersfriend.com/homebrew/recipe/view/1002071/gladfield-ira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002072,https://www.brewersfriend.com/homebrew/recipe/view/1002072/scottish-export,Scottish export,,All Grain,Scottish Export,60 min,31 liters (fermentor volume),42.04 liters,1.045,70% (brew house),1.0,1.049,1.014,4.69,25.95,13.47,0.0,White Labs - Edinburgh Scottish Ale Yeast WLP028,No,Liquid,72.5%,Medium,18.33 - 21.11 C,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,1.02 Volumes,
1002076,https://www.brewersfriend.com/homebrew/recipe/view/1002076/sabro-pale-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002073,https://www.brewersfriend.com/homebrew/recipe/view/1002073/pnel-all-together-neipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002082,https://www.brewersfriend.com/homebrew/recipe/view/1002082/cascadepalealekveik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002086,https://www.brewersfriend.com/homebrew/recipe/view/1002086/after-quarantine-blonde-ale-water-treatment-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002085,https://www.brewersfriend.com/homebrew/recipe/view/1002085/jj-dub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002079,https://www.brewersfriend.com/homebrew/recipe/view/1002079/bootlegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002093,https://www.brewersfriend.com/homebrew/recipe/view/1002093/sacred-beer,SACRED BEER,,All Grain,Belgian Dubbel,80 min,25 liters (fermentor volume),28.4 liters,1.067,73% (brew house),1.0,1.073,1.016,7.48,20.17,19.65,0.0,Escarpment Labs - St-Remy Abbey Ale,No,Liquid,76%,Medium,18 - 24 C,,0.35 (M cells / ml / deg P),Balanced Profile,14.6,2.3,14.0,2.6,9.67,78.81,,2.45 Volumes,
1002099,https://www.brewersfriend.com/homebrew/recipe/view/1002099/nsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002091,https://www.brewersfriend.com/homebrew/recipe/view/1002091/pandemic-vitamin-shake-ginger-lemon-milkshake-ipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002087,https://www.brewersfriend.com/homebrew/recipe/view/1002087/english-summer,English summer,,All Grain,British Golden Ale,90 min,19 liters (fermentor volume),28 liters,1.035,70% (brew house),1.0,1.052,1.016,4.77,63.28,10.19,0.0,Wyeast - London ESB Ale 1968,Yes,Liquid,69%,Very High,17.78 - 22.22 C,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,co2,1.9 Volumes,
1002106,https://www.brewersfriend.com/homebrew/recipe/view/1002106/slip-bot-pale-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002113,https://www.brewersfriend.com/homebrew/recipe/view/1002113/neipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002100,https://www.brewersfriend.com/homebrew/recipe/view/1002100/shipa-mosaic,SHIPA Mosaic,,All Grain,American IPA,60 min,21 liters (fermentor volume),18 liters,1.068,70% (brew house),1.0,1.058,1.013,5.87,63.62,6.53,0.0,Wyeast - American Ale 1056,No,Liquid,75%,Med-Low,15.56 - 22.22 C,22 C,0.35 (M cells / ml / deg P),Light colored and hoppy,0.0,0.0,0.0,0.0,0.0,0.0,co2,2.45 Volumes,
1002110,https://www.brewersfriend.com/homebrew/recipe/view/1002110/cov-ipa-19,Cov-IPA 19,,Partial Mash,Specialty IPA: Black IPA,90 min,5.5 gallons (fermentor volume),3 gallons,1.108,70% (brew house),1.0,1.059,1.015,5.8,60.04,50.0,0.0,,,,,,,,,Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.25 Volumes,
1002121,https://www.brewersfriend.com/homebrew/recipe/view/1002121/sd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002118,https://www.brewersfriend.com/homebrew/recipe/view/1002118/bb-pils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002132,https://www.brewersfriend.com/homebrew/recipe/view/1002132/mosaic-ipa-nb-biab-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002115,https://www.brewersfriend.com/homebrew/recipe/view/1002115/monroe-s-first-gold-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002137,https://www.brewersfriend.com/homebrew/recipe/view/1002137/neipa-1-0,NEIPA 1.0,,All Grain,Specialty IPA: New England IPA,60 min,27 liters (ending kettle volume),30 liters,1.049,80% (ending kettle),1.0,1.054,1.011,5.62,97.7,3.39,0.0,Danstar - Lalbrew New England East Coast Ale Yeast,No,Dry,80%,Medium,15 - 22.22 C,17 C,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.65 Volumes,
1002142,https://www.brewersfriend.com/homebrew/recipe/view/1002142/dark-sour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002139,https://www.brewersfriend.com/homebrew/recipe/view/1002139/doctor-gruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002141,https://www.brewersfriend.com/homebrew/recipe/view/1002141/apple-blossom,Apple Blossom,,Extract,No Profile Selected,60 min,30 gallons (fermentor volume),31.5 gallons,1.052,75% (steeping grains only),1.0,1.054,1.008,6.06,0.0,2.86,0.0,,,,,,,,,Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,co2,,
1002144,https://www.brewersfriend.com/homebrew/recipe/view/1002144/american-ipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002146,https://www.brewersfriend.com/homebrew/recipe/view/1002146/polish-wheat-1-2020,Polish Wheat 1 2020,Adam,All Grain,American Wheat Beer,60 min,22 liters (fermentor volume),25 liters,1.041,70% (brew house),1.0,1.044,1.011,4.33,27.39,3.46,0.0,Fermentis / Safale - American Ale Yeast US-05,No,Dry,75%,Medium,12.22 - 25 C,18 C,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,4.04 Volumes,
1002149,https://www.brewersfriend.com/homebrew/recipe/view/1002149/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002143,https://www.brewersfriend.com/homebrew/recipe/view/1002143/summer-pildenale,summer pildenale,,All Grain,British Golden Ale,60 min,19 liters (fermentor volume),26 liters,1.037,65% (brew house),1.0,1.05,1.013,4.94,36.22,3.92,0.0,White Labs - Dry English Ale Yeast WLP007,No,Liquid,75%,Med-High,18.33 - 21.11 C,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,1.9 Volumes,
1002153,https://www.brewersfriend.com/homebrew/recipe/view/1002153/black-ipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002159,https://www.brewersfriend.com/homebrew/recipe/view/1002159/dry-stout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002162,https://www.brewersfriend.com/homebrew/recipe/view/1002162/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002158,https://www.brewersfriend.com/homebrew/recipe/view/1002158/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002188,https://www.brewersfriend.com/homebrew/recipe/view/1002188/gb070-okt1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002192,https://www.brewersfriend.com/homebrew/recipe/view/1002192/hop-lager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002190,https://www.brewersfriend.com/homebrew/recipe/view/1002190/new-campfire,New Campfire,,All Grain,Roggenbier (German Rye Beer),60 min,1000 liters (fermentor volume),1020 liters,1.049,74% (brew house),1.0,1.05,1.009,5.31,23.49,12.51,0.0,Fermentis / Safale - American Ale Yeast US-05,No,Dry,81%,Medium,12.22 - 25 C,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,co2,0 Volumes,
1002169,https://www.brewersfriend.com/homebrew/recipe/view/1002169/cerveza-buena,Cerveza Buena,,All Grain,American Lager,90 min,5.5 gallons (fermentor volume),7.2 gallons,1.049,77% (brew house),0.99,1.051,1.009,5.59,20.88,2.65,5.31,Fermentis / Safale - Saflager - German Lager Yeast W-34/70,No,Dry,83%,High,48 - 72 F,60 F,0.35 (M cells / ml / deg P),18651,0.0,0.0,0.0,0.0,0.0,0.0,co2,0 Volumes,
1002202,https://www.brewersfriend.com/homebrew/recipe/view/1002202/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002204,https://www.brewersfriend.com/homebrew/recipe/view/1002204/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002205,https://www.brewersfriend.com/homebrew/recipe/view/1002205/lagunitas-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
10022,https://www.brewersfriend.com/homebrew/recipe/view/10022/california-apa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002217,https://www.brewersfriend.com/homebrew/recipe/view/1002217/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002209,https://www.brewersfriend.com/homebrew/recipe/view/1002209/belgian-blond-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002207,https://www.brewersfriend.com/homebrew/recipe/view/1002207/lupita-pale-ale,Lupita Pale Ale,,All Grain,No Profile Selected,75 min,5 gallons (fermentor volume),6.5 gallons,1.039,75% (brew house),1.0,1.048,1.012,4.65,22.23,3.87,5.42,Imperial Yeast - Imperial yeast flagship,No,Liquid,73%,Medium,60 - 72 F,,0.35 (M cells / ml / deg P),Light colored and hoppy,75.0,5.0,10.0,50.0,150.0,20.0,,2.45 Volumes,
100221,https://www.brewersfriend.com/homebrew/recipe/view/100221/belgian-double-black-ipa,Belgian Double Black IPA,,Extract,Imperial IPA,60 min,3 gallons (fermentor volume),3.15 gallons,1.056,35% (steeping grains only),,1.084,1.022,8.19,115.77,39.1,,Wyeast - Belgian Ardennes 3522,Yes,Liquid,74%,High,65 - 85 F,68 F,1.25 (M cells / ml / deg P),,,,,,,,,,
1002221,https://www.brewersfriend.com/homebrew/recipe/view/1002221/belgian-table-beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002219,https://www.brewersfriend.com/homebrew/recipe/view/1002219/test,Test,,All Grain,Specialty IPA: New England IPA,70 min,21 liters (fermentor volume),25.7 liters,1.05,70% (brew house),1.0,1.062,1.012,6.56,34.37,5.58,0.0,White Labs - London Fog Ale Yeast WLP066,No,Liquid,79%,Medium,17.78 - 22.22 C,18 C,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,co2,2.25 Volumes,
1002224,https://www.brewersfriend.com/homebrew/recipe/view/1002224/sti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002223,https://www.brewersfriend.com/homebrew/recipe/view/1002223/osapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002231,https://www.brewersfriend.com/homebrew/recipe/view/1002231/brewing-software-kolsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002241,https://www.brewersfriend.com/homebrew/recipe/view/1002241/del1,del1,,All Grain,Extra Special/Strong Bitter (ESB),60 min,5 gallons (fermentor volume),6.5 gallons,1.035,75% (brew house),1.0,1.042,1.01,4.1,0.0,2.95,5.86,,,,,,,,,Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.44 Volumes,
1002226,https://www.brewersfriend.com/homebrew/recipe/view/1002226/ich-bin-ein-berliner-weisse,Ich bin ein Berliner Weisse,,All Grain,Berliner Weisse,20 min,5 gallons (fermentor volume),6.5 gallons,1.037,77% (brew house),1.0,1.04,1.008,4.31,6.95,3.61,5.27,Danstar - American West Coast Yeast BRY-97,No,Dry,80%,High,62 - 75 F,,0.35 (M cells / ml / deg P),Light colored and malty,60.0,5.0,10.0,95.0,55.0,0.0,co2,0 Volumes,
1002243,https://www.brewersfriend.com/homebrew/recipe/view/1002243/del2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002255,https://www.brewersfriend.com/homebrew/recipe/view/1002255/awesome-recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002254,https://www.brewersfriend.com/homebrew/recipe/view/1002254/recipe-1,Recipe 1,,Extract,No Profile Selected,60 min,5.5 gallons (fermentor volume),3 gallons,1.069,70% (steeping grains only),1.0,1.038,1.009,3.71,0.0,2.89,0.0,,,,,,,,,22778,0.0,0.0,0.0,0.0,0.0,0.0,,,
1002252,https://www.brewersfriend.com/homebrew/recipe/view/1002252/recipe3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002250,https://www.brewersfriend.com/homebrew/recipe/view/1002250/aiolias-pale-ale,Aiolia’s pale ale,,BIAB,American Pale Ale,60 min,20.8 liters (fermentor volume),28 liters,1.05,67% (brew house),1.0,1.063,1.012,6.8,38.82,6.13,0.0,Fermentis / Safale - American Ale Yeast US-05,Yes,Dry,81%,Medium,12.22 - 25 C,,0.35 (M cells / ml / deg P),Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,InvertSugar,2.45 Volumes,
1002256,https://www.brewersfriend.com/homebrew/recipe/view/1002256/tropical-pale-ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002263,https://www.brewersfriend.com/homebrew/recipe/view/1002263/birthday-stout,Birthday stout,,All Grain,No Profile Selected,60 min,15 liters (fermentor volume),25 liters,1.107,70% (brew house),1.0,1.127,1.04,11.45,29.16,50.0,5.4,WHC Lab - Ragnar - Kveik,No,Liquid,76%,High,33 - 40 C,,0.35 (M cells / ml / deg P),27627,0.0,0.0,0.0,0.0,0.0,0.0,sucrose,2.2 Volumes,
1002266,https://www.brewersfriend.com/homebrew/recipe/view/1002266/yeast-starter-2l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002257,https://www.brewersfriend.com/homebrew/recipe/view/1002257/czech-it-out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
1002270,https://www.brewersfriend.com/homebrew/recipe/view/1002270/housebier,Housebier,,Extract,Festbier,60 min,4 gallons (fermentor volume),7.5 gallons,1.047,75% (steeping grains only),1.0,1.055,1.014,5.38,34.95,4.37,0.0,,,,,,,,,Balanced Profile,0.0,0.0,0.0,0.0,0.0,0.0,,2.65 Volumes,
1002269,https://www.brewersfriend.com/homebrew/recipe/view/1002269/nighty-night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fetch: HTTP Error 403: Forbidden
